-121.2977778,36.46416667,KLOK-FM  99.5 MHz.,"GREENFIELD,  CA"
-121.2880556,37.99166667,KJOY-FM  99.3 MHz.,"STOCKTON,  CA"
-121.2875,37.95666667,K290AG-FM  105.9 MHz,"STOCKTON,  CA"
-121.2822222,37.95861111,K259AU-FM  99.7 MHz.,"STOCKTON,  CA"
-121.2819444,37.95833333,KYCC-FM  90.1 MHz.,"STOCKTON,  CA"
-121.2736111,45.64944444,KMSW-FM  92.7 MHz.,"THE DALLES,  OR"
-121.2736111,45.64944444,KACI-FM  97.7 MHz.,"THE DALLES,  OR"
-121.2708333,36.27416667,KMJV-FM  106.3 MHz,"SOLEDAD,  CA"
-121.27,36.27361111,KFRS-FM  89.9 MHz.,"SOLEDAD,  CA"
-121.2608333,38.11888889,KSTG-LP-FM  101.5 MHz.,"LODI,  CA"
-121.2569444,38.07138889,KWIN-FM  97.7 MHz.,"LODI,  CA"
-121.2322222,44.84,KWSO-FM  91.9 MHz.,"WARM SPRINGS,  OR"
-121.2322222,44.84,KWLZ-FM  96.5 MHz.,"WEST LINN,  OR"
-121.2247222,37.49277778,KTSE-FM  97.1 MHz.,"PATTERSON,  CA"
-121.2230556,41.0725,K289AO-FM  105.7 MHz,"FALL RIVER MILLS,  CA"
-121.2216667,41.07222222,K240AG-FM  95.9 MHz.,"NUBIEBER & MCARTHUR,  CA"
-121.2158333,36.38,KEXA-FM  93.9 MHz.,"KING CITY,  CA"
-121.2138889,38.73944444,KQJK-FM  93.7 MHz.,"ROSEVILLE,  CA"
-121.2138889,37.9925,KQOD-FM  100.1 MHz,"STOCKTON,  CA"
-121.2019444,38.68083333,KDEE-LP-FM  97.7 MHz,"SACRAMENTO,  CA"
-121.1969444,37.72916667,KOSO-FM  93.1 MHz.,"PATTERSON,  CA"
-121.1888889,45.50777778,K276EE-FM  103.1 MHz,"THE DALLES,  OR"
-121.1766667,39.38833333,K217EA-FM  91.3 MHz.,"BROWNSVILLE,  CA"
-121.1630556,45.5875,K299BB-FM  107.7 MHz,"THE DALLES,  OR"
-121.1525,44.57916667,K277BH-FM  103.3 MHz,"MADRAS,  OR"
-121.1308333,44.63083333,KMAB-LP-FM  99.3 MHz,"MADRAS,  OR"
-121.1261111,37.72888889,KMRQ-FM  96.7 MHz.,"RIVERBANK,  CA"
-121.125,38.87583333,KKFS-FM  103.9 MHz,"LINCOLN,  CA"
-121.1186111,45.71138889,K215CR-FM  90.9 MHz.,"THE DALLES,  OR"
-121.1169444,44.65,KGBZ-LP-FM  102.5 MHz.,"MADRAS,  OR"
-121.1169444,44.66777778,K283BI-FM  104.5 MHz,"MADRAS,  OR"
-121.1166667,45.71194444,K256AC-FM  99.1 MHz.,"THE DALLES,  OR"
-121.1161111,45.71194444,K205EG-FM  88.9 MHz.,"THE DALLES,  OR"
-121.1161111,45.71194444,KOTD-FM  89.7 MHz.,"THE DALLES,  OR"
-121.1161111,45.71194444,K218AZ-FM  91.5 MHz.,"THE DALLES,  OR"
-121.1161111,45.71194444,K242AX-FM  96.3 MHz.,"THE DALLES,  OR"
-121.1138889,36.20555556,K213CR-FM  90.5 MHz.,"KING CITY,  CA"
-121.1136111,36.20638889,K225BB-FM  92.9 MHz.,"KING CITY,  CA"
-121.1136111,36.20638889,K238AH-FM  95.5 MHz.,"KING CITY,  CA"
-121.1108333,38.87027778,DK203CP-FM  88.5 MHz,"PENRYN,  CA"
-121.1002778,44.41722222,K219KX-FM  91.7 MHz.,"REDMOND,  OR"
-121.1002778,44.4175,K262BR-FM  100.3 MHz,"REDMOND,  OR"
-121.0975,38.64805556,K256AG-FM  99.1 MHz.,"CLARKSVILLE,  CA"
-121.0975,38.64805556,KRXQ-FM  98.5 MHz.,"SACRAMENTO,  CA"
-121.0947222,37.70972222,KQRP-LP-FM  106.1 MHz.,"SALIDA,  CA"
-121.0925,45.62333333,K245AF-FM  96.9 MHz.,"THE DALLES,  OR"
-121.0911111,45.70694444,K213DU-FM  90.5 MHz.,"GOLDENDALE/THE DALLE,  WA"
-121.0902778,35.56777778,K293BG-FM  106.5 MHz,"CAMBRIA,  CA"
-121.0902778,38.64222222,KSTN-FM  99.5 MHz.,"CITRUS HEIGHTS,  CA"
-121.0902778,38.64166667,KZZO-FM  100.5 MHz,"SACRAMENTO,  CA"
-121.0902778,38.64194444,KNCI-FM  105.1 MHz,"SACRAMENTO,  CA"
-121.0902778,38.64166667,KBZC-FM  106.5 MHz,"SACRAMENTO,  CA"
-121.0852778,37.01916667,K208DA-FM  89.5 MHz.,"LOS BANOS,  CA"
-121.0838889,36.27277778,KDRH-FM  91.3 MHz.,"KING CITY,  CA"
-121.0838889,36.27277778,K285FW-FM  104.9 MHz,"KING CITY,  CA"
-121.075,35.54972222,K215AF-FM  90.9 MHz.,"CAMBRIA,  CA"
-121.0611944,35.52391667,KTEA-FM  103.5 MHz,"CAMBRIA,  CA"
-121.0611111,35.52388889,KPYG-FM  94.9 MHz.,"CAYUCOS,  CA"
-121.0458333,45.3125,K285DC-FM  104.9 MHz,"MAUPIN,  OR"
-121.0391667,38.9625,K226BB-FM  93.1 MHz.,"AUBURN,  CA"
-121.0316667,40.23944444,K209AY-FM  89.7 MHz.,"CHESTER,  CA"
-121.0316667,40.23944444,K252AL-FM  98.3 MHz.,"CHESTER,  CA"
-121.0316667,40.23944444,K257ET-FM  99.3 MHz.,"CHESTER,  CA"
-121.0316667,40.23944444,K265AA-FM  100.9 MHz,"CHESTER,  CA"
-121.0311111,40.23916667,KTOR-FM  99.7 MHz.,"WESTWOOD,  CA"
-121.0275,38.85777778,KHYL-FM  101.1 MHz,"AUBURN,  CA"
-121.0233333,37.65,KBBU-FM  93.9 MHz.,"MODESTO,  CA"
-121.0233333,37.65,KEQP-LP-FM  106.9 MHz.,"MODESTO,  CA"
-121.0197222,40.23333333,K205EJ-FM  88.9 MHz.,"CHESTER,  CA"
-121.0197222,40.23333333,KWLU-FM  98.9 MHz.,"CHESTER,  CA"
-121.0197222,40.23333333,KJCQ-FM  88.5 MHz.,"WESTWOOD,  CA"
-121.0197222,40.23333333,K212DK-FM  90.3 MHz.,"WESTWOOD,  CA"
-121.0188889,40.23305556,KPJP-FM  89.3 MHz.,"GREENVILLE,  CA"
-121.0019444,37.64166667,K258AB-FM  99.5 MHz.,"MODESTO,  CA"
-121.0008333,35.95166667,KRKC-FM  102.1 MHz,"KING CITY,  CA"
-121.0008333,35.95166667,K206CC-FM  89.1 MHz.,"LOCKWOOD,  CA"
-121.0008333,35.95166667,KNBX-FM  91.7 MHz.,"SAN ARDO,  CA"
-120.9972222,37.63416667,K270BE-FM  101.9 MHz,"MODESTO,  CA"
-120.9969444,37.64194444,K290BF-FM  105.9 MHz,"MODESTO,  CA"
-120.9969444,37.64194444,KPSR-LP-FM  107.9 MHz.,"MODESTO,  CA"
-120.9897222,35.95388889,K249AQ-FM  97.7 MHz.,"SAN ARDO & BRADLEY,  CA"
-120.9761111,39.03666667,KWMI-LP-FM  104.1 MHz.,"WEIMAR,  CA"
-120.9655556,39.24583333,KBAA-FM  103.3 MHz,"GRASS VALLEY,  CA"
-120.9655556,39.24583333,K225AU-FM  92.9 MHz.,"NEVADA CITY,  CA"
-120.9644444,39.24555556,KNCO-FM  94.1 MHz.,"GRASS VALLEY,  CA"
-120.9644444,39.24555556,K289BM-FM  105.7 MHz,"GRASS VALLEY,  CA"
-120.9633333,39.24638889,K272DX-FM  102.3 MHz,"GRASS VALLEY,  CA"
-120.9633333,39.24638889,KVMR-FM  89.5 MHz.,"NEVADA CITY,  CA"
-120.9572222,37.60722222,KADV-FM  90.5 MHz.,"MODESTO,  CA"
-120.9563889,37.58916667,KBES-FM  89.5 MHz.,"CERES,  CA"
-120.95475,44.43788889,K287AK-FM  105.3 MHz,"PRINEVILLE,  OR"
-120.9538889,44.43805556,K291BL-FM  106.1 MHz,"GRIZZLY,  OR"
-120.9538889,44.43805556,KKJA-FM  89.9 MHz.,"REDMOND,  OR"
-120.9533333,44.43722222,KWRX-FM  88.5 MHz.,"REDMOND,  OR"
-120.9530556,44.43805556,K240CG-FM  95.9 MHz.,"PRINEVILLE,  OR"
-120.9530556,44.43694444,K245BC-FM  96.9 MHz.,"PRINEVILLE,  OR"
-120.9475,39.93722222,KQNC-FM  88.1 MHz.,"QUINCY,  CA"
-120.9469444,39.9375,KHGQ-FM  100.3 MHz,"QUINCY,  CA"
-120.9455556,39.9375,KNLF-FM  95.9 MHz.,"QUINCY,  CA"
-120.9413889,39.31583333,KYRR-LP-FM  93.3 MHz,"NEVADA CITY,  CA"
-120.9397222,38.85333333,KNTY-FM  101.9 MHz,"SHINGLE SPRINGS,  CA"
-120.9369444,46.83388889,KSBC-FM  88.3 MHz.,"NILE,  WA"
-120.9297222,44.30888889,KLTW-FM  95.1 MHz.,"PRINEVILLE,  OR"
-120.9277778,39.94055556,K221DG-FM  92.1 MHz.,"QUINCY,  CA"
-120.9275,39.94027778,K245AU-FM  96.9 MHz.,"EAST QUINCY,  CA"
-120.9272222,39.94027778,K213BF-FM  90.5 MHz.,"QUINCY,  CA"
-120.9238889,37.68055556,KJSN-FM  102.3 MHz,"MODESTO,  CA"
-120.92375,37.68055556,K234AX-FM  94.7 MHz.,"MODESTO,  CA"
-120.9083333,45.68138889,KYYT-FM  102.3 MHz,"GOLDENDALE,  WA"
-120.9083333,45.68138889,K220GX-FM  91.9 MHz.,"WISHRAM,  WA"
-120.9047222,36.99222222,K220GR-FM  91.9 MHz.,"LOS BANOS,  CA"
-120.8805556,35.44611111,K216AG-FM  91.1 MHz.,"CAYUCOS,  CA"
-120.8805556,43.16527778,K240BX-FM  95.9 MHz.,"CHRISTMAS VALLEY,  OR"
-120.8805556,43.16527778,K219BG-FM  91.7 MHz.,"SILVER LAKE,  OR"
-120.8794444,43.165,K208EC-FM  89.5 MHz.,"SILVER LAKE,  OR"
-120.8688889,46.59972222,KZTA-FM  96.9 MHz.,"NACHES,  WA"
-120.8683333,46.60055556,KQMY-FM  99.3 MHz.,"NACHES,  WA"
-120.8638889,38.1675,KWLK-LP-FM  103.7 MHz.,"VALLEY SPRINGS,  CA"
-120.8569444,37.52638889,KCSS-FM  91.9 MHz.,"TURLOCK,  CA"
-120.8466667,37.57944444,KWNN-FM  98.3 MHz.,"TURLOCK,  CA"
-120.8466667,37.57944444,K279AM-FM  103.7 MHz,"TURLOCK,  CA"
-120.845,36.92638889,KQLB-FM  106.9 MHz,"LOS BANOS,  CA"
-120.8383333,37.51138889,KEFC-LP-FM  100.5 MHz.,"TURLOCK,  CA"
-120.8375,38.90666667,KFOK-LP-FM  95.1 MHz,"GEORGETOWN,  CA"
-120.8280556,37.49972222,KBDG-FM  90.9 MHz.,"TURLOCK,  CA"
-120.7933333,47.16277778,K218DF-FM  91.5 MHz.,"CLE ELUM,  WA"
-120.7933333,47.16333333,KXLE-FM  95.3 MHz.,"ELLENSBURG,  WA"
-120.7897222,47.15166667,KXAA-FM  93.7 MHz.,"CLE ELUM,  WA"
-120.7638889,47.16722222,KCSH-FM  88.9 MHz.,"ELLENSBURG,  WA"
-120.7636111,36.72555556,K211DG-FM  90.1 MHz.,"FIREBAUGH,  CA"
-120.7636111,36.72555556,KYCI-FM  90.5 MHz.,"FIREBAUGH,  CA"
-120.7616667,35.25305556,DK246BF-FM  97.1 MHz,"SAN LUIS OBISPO,  CA"
-120.7380556,35.64638889,K233AV-FM  94.5 MHz.,"EL PASO DE ROBLES,  CA"
-120.7380556,35.64638889,K288BO-FM  105.5 MHz,"PASO ROBLES,  CA"
-120.7377778,35.64583333,KLUN-FM  103.1 MHz,"PASO ROBLES,  CA"
-120.7369444,46.62777778,K223BC-FM  92.5 MHz.,"NACHES,  WA"
-120.7255556,38.57388889,K227AH-FM  93.3 MHz.,"RIVER PINES,  CA"
-120.7241667,35.17638889,K215AH-FM  90.9 MHz.,"AVILA BEACH,  CA"
-120.7222222,37.31583333,KCJH-FM  89.1 MHz.,"LIVINGSTON,  CA"
-120.7222222,37.31583333,KSKD-FM  95.9 MHz.,"LIVINGSTON,  CA"
-120.7083333,35.39388889,K285EW-FM  104.9 MHz,"SAN LUIS OBISPO,  CA"
-120.7063889,35.39361111,K272CG-FM  102.3 MHz,"MORRO BAY,  CA"
-120.7044444,37.94861111,KRVR-FM  105.5 MHz,"COPPEROPOLIS,  CA"
-120.7022222,38.73833333,KYCJ-FM  88.3 MHz.,"CAMINO,  CA"
-120.6811111,47.56527778,K260BE-FM  99.9 MHz.,"ICICLE CREEK,  WA"
-120.6769444,47.61638889,K226AW-FM  93.1 MHz.,"LEAVENWORTH,  WA"
-120.6755556,35.62222222,K295AG-FM  106.9 MHz,"PASO ROBLES,  CA"
-120.6663889,35.26388889,KPYG1-FM  94.9 MHz,"SAN LUIS OBISPO,  CA"
-120.6558333,35.36111111,KIQO-FM  104.5 MHz,"ATASCADERO,  CA"
-120.6558333,35.36111111,K229AK-FM  93.7 MHz.,"BAYWOOD-LOS OSOS,  CA"
-120.6558333,35.36111111,KESC-FM  99.7 MHz.,"MORRO BAY,  CA"
-120.6558333,35.36111111,KKAL-FM  92.5 MHz.,"PASO ROBLES,  CA"
-120.6558333,35.36055556,KCPR-FM  91.3 MHz.,"SAN LUIS OBISPO,  CA"
-120.6558333,35.36111111,KZOZ-FM  93.3 MHz.,"SAN LUIS OBISPO,  CA"
-120.6558333,35.36111111,KKJG-FM  98.1 MHz.,"SAN LUIS OBISPO,  CA"
-120.6558333,35.36111111,KWWV-FM  106.1 MHz,"SANTA MARGARITA,  CA"
-120.6555556,35.36027778,KLVH-FM  88.5 MHz.,"SAN LUIS OBISPO,  CA"
-120.6555556,35.36027778,K205DS-FM  88.9 MHz.,"SAN LUIS OBISPO,  CA"
-120.6555556,35.36027778,K209CE-FM  89.7 MHz.,"SAN LUIS OBISPO,  CA"
-120.655,35.36027778,KURQ-FM  107.3 MHz,"GROVER BEACH,  CA"
-120.655,35.36027778,KSTT-FM  101.3 MHz,"LOS OSOS-BAYWOOD PAR,  CA"
-120.655,35.36027778,K201DF-FM  88.1 MHz.,"SAN LUIS OBISPO,  CA"
-120.655,35.36027778,KSLY-FM  96.1 MHz.,"SAN LUIS OBISPO,  CA"
-120.6547222,35.36027778,KLFF-FM  89.3 MHz.,"SAN LUIS OBISPO,  CA"
-120.6547222,35.36027778,KCBX-FM  90.1 MHz.,"SAN LUIS OBISPO,  CA"
-120.6541667,38.40277778,KGRB-FM  94.3 MHz.,"JACKSON,  CA"
-120.6505556,37.60861111,KLVN-FM  88.3 MHz.,"LIVINGSTON,  CA"
-120.6475,35.615,K246BO-FM  97.1 MHz.,"EL PASO DE ROBLES,  CA"
-120.6475,35.615,K293AW-FM  106.5 MHz,"EL PASO DE ROBLES,  CA"
-120.6461111,37.05472222,K287AS-FM  105.3 MHz,"LOS BANOS,  CA"
-120.6436111,36.36972222,KDKL-FM  88.3 MHz.,"COALINGA,  CA"
-120.6430556,40.44333333,KAJK-FM  96.3 MHz.,"SUSANVILLE,  CA"
-120.6430556,40.44333333,K253AA-FM  98.5 MHz.,"SUSANVILLE,  CA"
-120.6430556,40.44333333,K257EK-FM  99.3 MHz.,"SUSANVILLE,  CA"
-120.6427778,40.415,K203DZ-FM  88.5 MHz.,"JOHNSTONVILLE,  CA"
-120.6427778,40.44361111,K205EK-FM  88.9 MHz.,"SUSANVILLE,  CA"
-120.6427778,40.44361111,K224DA-FM  92.7 MHz.,"SUSANVILLE,  CA"
-120.6419444,42.25333333,K208AX-FM  89.5 MHz.,"LAKEVIEW,  OR"
-120.6386111,36.9825,KDPT-LP-FM  102.9 MHz.,"DOS PALOS,  CA"
-120.6372222,38.63625,KCCL-FM  92.1 MHz.,"PLACERVILLE,  CA"
-120.6372222,38.63625,KHLX-FM  93.1 MHz.,"POLLOCK PINES,  CA"
-120.6363889,35.15666667,KXTZ-FM  95.3 MHz.,"PISMO BEACH,  CA"
-120.6263889,37.27805556,KBRE-FM  92.5 MHz.,"ATWATER,  CA"
-120.6263889,37.27805556,KLOQ-FM  98.7 MHz.,"WINTON,  CA"
-120.625,41.49916667,KALT-FM  106.5 MHz,"ALTURAS,  CA"
-120.6222222,46.71138889,KRSE-FM  105.7 MHz,"YAKIMA,  WA"
-120.6216667,35.50527778,KXDZ-FM  100.5 MHz,"TEMPLETON,  CA"
-120.5922222,38.41416667,K213CV-FM  90.5 MHz.,"PINE GROVE,  CA"
-120.5897222,34.89777778,KRTO-FM  97.1 MHz.,"GUADALUPE,  CA"
-120.5891667,34.89777778,KLMM-FM  94.1 MHz.,"OCEANO,  CA"
-120.5830556,35.12416667,KWOL-LP-FM  103.7 MHz.,"ARROYO GRANDE,  CA"
-120.5733333,47.02166667,KGRU-LP-FM  96.1 MHz,"ELLENSBURG,  WA"
-120.5705556,40.45361111,KJDX-FM  93.3 MHz.,"SUSANVILLE,  CA"
-120.5625,41.15555556,K269AG-FM  101.7 MHz,"ALTURAS & TERMO,  CA"
-120.5597222,46.60638889,KYYR-LP-FM  97.9 MHz,"YAKIMA,  WA"
-120.5569444,38.42916667,K283AY-FM  104.5 MHz,"WEST POINT,  CA"
-120.5397222,42.69416667,KPAI-LP-FM  103.1 MHz.,"PAISLEY,  OR"
-120.5377778,41.49722222,KMAI-LP-FM  97.9 MHz,"ALTURAS,  CA"
-120.5336111,46.63027778,K229AD-FM  93.7 MHz.,"YAKIMA,  WA"
-120.5280556,46.585,KYVT-FM  88.5 MHz.,"YAKIMA,  WA"
-120.5252778,47.52527778,K217AJ-FM  91.3 MHz.,"CASHMERE,  WA"
-120.5211111,46.52833333,KSOH-FM  89.5 MHz.,"WAPATO,  WA"
-120.5188889,37.79277778,KHOP-FM  95.1 MHz.,"OAKDALE,  CA"
-120.5183333,46.52777778,K210CX-FM  89.9 MHz.,"YAKIMA,  WA"
-120.5175,46.52833333,KDNA-FM  91.9 MHz.,"YAKIMA,  WA"
-120.5158333,35.10694444,K270AF-FM  101.9 MHz,"GROVER CITY,  CA"
-120.5152778,47.00583333,KCWU-FM  88.1 MHz.,"ELLENSBURG,  WA"
-120.5102778,46.5325,KNWY-FM  90.3 MHz.,"YAKIMA,  WA"
-120.5088889,47.60194444,KOHO-FM  101.1 MHz,"LEAVENWORTH,  WA"
-120.5038889,46.53305556,KATS-FM  94.5 MHz.,"YAKIMA,  WA"
-120.4905556,46.53277778,K218CX-FM  91.5 MHz.,"YAKIMA,  WA"
-120.4880556,34.60361111,KLWG-FM  88.1 MHz.,"LOMPOC,  CA"
-120.4880556,34.60361111,K225AO-FM  92.9 MHz.,"LOMPOC,  CA"
-120.4805556,47.53055556,K223BK-FM  92.5 MHz.,"CASHMERE,  WA"
-120.4755556,37.29444444,K264AL-FM  100.7 MHz,"MERCED,  CA"
-120.4725,37.28833333,KGDM-LP-FM  105.5 MHz.,"MERCED,  CA"
-120.4461111,34.74194444,KIDI-FM  105.1 MHz,"LOMPOC,  CA"
-120.4461111,34.74194444,KSMY-FM  106.7 MHz,"LOMPOC,  CA"
-120.4458333,34.74138889,K236AF-FM  95.1 MHz.,"LOMPOC,  CA"
-120.4458333,34.74166667,KRQK-FM  100.3 MHz,"LOMPOC,  CA"
-120.4458333,34.74166667,KBOX-FM  104.1 MHz,"LOMPOC,  CA"
-120.4458333,34.74166667,KPAT-FM  95.7 MHz.,"ORCUTT,  CA"
-120.4458333,34.74166667,KGDP-FM  90.5 MHz.,"SANTA MARIA,  CA"
-120.4413889,46.8875,K203EN-FM  88.5 MHz.,"ELLENSBURG,  WA"
-120.4411111,46.8875,K210DK-FM  89.9 MHz.,"ELLENSBURG,  WA"
-120.4405556,46.88694444,K232CV-FM  94.3 MHz.,"ELLENSBURG,  WA"
-120.4402778,37.42638889,K244DV-FM  96.7 MHz.,"MERCED,  CA"
-120.4402778,37.42638889,K258AU-FM  99.5 MHz.,"MERCED,  CA"
-120.4402778,37.42638889,KGAM-FM  106.3 MHz,"MERCED,  CA"
-120.4355556,39.76916667,K209AU-FM  89.7 MHz.,"PORTOLA,  CA"
-120.4336111,34.73055556,K215EQ-FM  90.9 MHz.,"LOMPOC,  CA"
-120.425,47.27444444,KPQ-FM  102.1 MHz.,"WENATCHEE,  WA"
-120.4152778,41.56388889,KCNO-FM  94.5 MHz.,"ALTURAS,  CA"
-120.4091667,47.50583333,KWWX-FM  106.7 MHz,"CASHMERE,  WA"
-120.4019444,36.30388889,K217EQ-FM  91.3 MHz.,"COALINGA,  CA"
-120.4016667,34.83555556,KRQZ-FM  91.5 MHz.,"LOMPOC,  CA"
-120.4016667,34.83555556,KSNI-FM  102.5 MHz,"SANTA MARIA,  CA"
-120.4013889,46.51333333,KYPL-FM  91.1 MHz.,"YAKIMA,  WA"
-120.4013889,46.51333333,KXDD-FM  104.1 MHz,"YAKIMA,  WA"
-120.4008333,37.98277778,K296FO-FM  107.1 MHz,"SONORA,  CA"
-120.4005556,46.51694444,K201AS-FM  88.1 MHz.,"YAKIMA,  WA"
-120.3961111,46.64083333,KYKV-FM  103.1 MHz,"SELAH,  WA"
-120.3958333,46.64055556,KFFM-FM  107.3 MHz,"YAKIMA,  WA"
-120.3925,46.50416667,KDBL-FM  92.9 MHz.,"TOPPENISH,  WA"
-120.3919444,47.26333333,KNWR-FM  90.7 MHz.,"ELLENSBURG,  WA"
-120.3825,34.83388889,K216FQ-FM  91.1 MHz.,"SANTA MARIA,  CA"
-120.3794444,35.9275,KFRP-FM  90.7 MHz.,"COALINGA,  CA"
-120.3694444,47.55,K212FK-FM  90.3 MHz.,"WENATCHEE,  WA"
-120.3680556,38.0375,KCVR-FM  98.9 MHz.,"COLUMBIA,  CA"
-120.3677778,42.39111111,K216BI-FM  91.1 MHz.,"VALLEY FALLS,  OR"
-120.3625,38.00833333,KZSQ-FM  92.7 MHz.,"SONORA,  CA"
-120.3625,38.00833333,K221EE-FM  92.1 MHz.,"WEST SONORA,  CA"
-120.3622222,38.00833333,KKBN-FM  93.5 MHz.,"TWAIN HARTE,  CA"
-120.3577778,47.46222222,K207CS-FM  89.3 MHz.,"WENATCHEE,  WA"
-120.3569444,40.44694444,K210BC-FM  89.9 MHz.,"JOHNSTONVILLE,  CA"
-120.3569444,40.44694444,K220DB-FM  91.9 MHz.,"SUSANVILLE,  CA"
-120.3569444,40.44694444,K249CS-FM  97.7 MHz.,"SUSANVILLE,  CA"
-120.3555556,37.6625,KZED-LP-FM  107.5 MHz.,"LA GRANGE,  CA"
-120.3552778,42.17833333,KOAP-FM  88.7 MHz.,"LAKEVIEW,  OR"
-120.3505556,36.64722222,KMEN-FM  100.5 MHz,"MENDOTA,  CA"
-120.3502778,42.18805556,KTOD-LP-FM  98.1 MHz,"LAKEVIEW,  OR"
-120.3355556,46.52222222,KHHK-FM  99.7 MHz.,"YAKIMA,  WA"
-120.3275,42.20527778,K212DQ-FM  90.3 MHz.,"LAKEVIEW,  OR"
-120.3275,42.20527778,K220II-FM  91.9 MHz.,"LAKEVIEW,  OR"
-120.3275,42.205,KQIK-FM  93.5 MHz.,"LAKEVIEW,  OR"
-120.3263889,42.21111111,KLCR-FM  95.3 MHz.,"LAKEVIEW,  OR"
-120.3263889,42.21111111,K288DF-FM  105.5 MHz,"LAKEVIEW,  OR"
-120.3205556,47.49361111,KWEW-LP-FM  96.3 MHz,"WENATCHEE,  WA"
-120.3188889,38.30194444,K294AW-FM  106.7 MHz,"ARNOLD,  CA"
-120.3188889,38.30194444,K289AJ-FM  105.7 MHz,"WEST POINT,  CA"
-120.3025,45.23583333,KWCQ-FM  93.5 MHz.,"CONDON,  OR"
-120.2877778,47.38111111,KLUW-FM  88.1 MHz.,"EAST WENATCHEE,  WA"
-120.2877778,47.38111111,K221BI-FM  92.1 MHz.,"EAST WENATCHEE,  WA"
-120.2877778,47.38111111,K265BD-FM  100.9 MHz,"WENATCHEE,  WA"
-120.2875,47.38083333,KYSN-FM  97.7 MHz.,"EAST WENATCHEE,  WA"
-120.2875,47.38111111,KAAP-FM  99.5 MHz.,"ROCK ISLAND,  WA"
-120.2875,47.38083333,K225AR-FM  92.9 MHz.,"WENATCHEE,  WA"
-120.2875,47.38083333,KZAL1-FM  94.7 MHz,"WENATCHEE,  WA"
-120.2875,47.38083333,K280BZ-FM  103.9 MHz,"WENATCHEE,  WA"
-120.2872222,47.37888889,K204DD-FM  88.7 MHz.,"WENATCHEE,  WA"
-120.2838889,45.24333333,K202DH-FM  88.3 MHz.,"CONDON,  OR"
-120.2736111,47.39722222,KZML1-FM  95.9 MHz,"WENATCHEE,  WA"
-120.2661111,34.69111111,KSYV-FM  96.7 MHz.,"SOLVANG,  CA"
-120.2552778,48.47805556,K244DY-FM  96.7 MHz.,"TWISP,  WA"
-120.2552778,48.47805556,K284BC-FM  104.7 MHz,"WINTHROP,  WA"
-120.2494444,47.94305556,K276CY-FM  103.1 MHz,"MANSON/25 MI CREEK,  WA"
-120.2475,39.15027778,K235BJ-FM  94.9 MHz.,"HOMEWOOD,  CA"
-120.2463889,38.06361111,K234AL-FM  94.7 MHz.,"BELLVUE,  CA"
-120.2458333,38.06277778,KXSR-FM  91.7 MHz.,"GROVELAND,  CA"
-120.2458333,38.06277778,KARQ-FM  89.5 MHz.,"SAN ANDREAS,  CA"
-120.2394444,47.50916667,K230AX-FM  93.9 MHz.,"WENATCHEE,  WA"
-120.2380556,47.31944444,K251AZ-FM  98.1 MHz.,"MALAGA,  WA"
-120.2380556,47.31944444,KPLW-FM  89.9 MHz.,"WENATCHEE,  WA"
-120.2358333,37.46638889,KBKY-FM  94.1 MHz.,"MERCED,  CA"
-120.2241667,45.7075,K289BJ-FM  105.7 MHz,"ARLINGTON,  OR"
-120.2136111,47.47888889,KKRV-FM  104.7 MHz,"WENATCHEE,  WA"
-120.2097222,45.00833333,KFSL-LP-FM  99.5 MHz,"FOSSIL,  OR"
-120.1988889,37.21722222,KNTO-FM  93.3 MHz.,"CHOWCHILLA,  CA"
-120.1983333,39.32611111,K201FV-FM  88.1 MHz.,"TRUCKEE,  CA"
-120.1925,38.37777778,KBYN-FM  95.9 MHz.,"ARNOLD,  CA"
-120.1925,38.37777778,KCFA-FM  106.1 MHz,"ARNOLD,  CA"
-120.1859594,34.91029722,K269EW-FM  101.7 MHz,"SANTA MARIA,  CA"
-120.1855556,34.91027778,KHFR-FM  89.7 MHz.,"SANTA MARIA,  CA"
-120.1855556,34.91027778,KXFM-FM  99.1 MHz.,"SANTA MARIA,  CA"
-120.1852778,34.59305556,KTYD1-FM  99.9 MHz,"BUELLTON ,  CA"
-120.1783333,47.43777778,K232ED-FM  94.3 MHz.,"SUNNYSLOPE,  WA"
-120.1752778,39.08222222,K272DA-FM  102.3 MHz,"STATELINE,  NV"
-120.1663889,36.66111111,KBHH-FM  95.3 MHz.,"KERMAN,  CA"
-120.1663889,47.85444444,KZAL-FM  94.7 MHz.,"MANSON,  WA"
-120.1661111,47.85416667,K223AZ-FM  92.5 MHz.,"CHELAN,  WA"
-120.1475,39.31666667,K273BI-FM  102.5 MHz,"TRUCKEE,  CA"
-120.1436111,37.44555556,KABX-FM  97.5 MHz.,"MERCED,  CA"
-120.1436111,46.47583333,KMNA-FM  98.7 MHz.,"MABTON,  WA"
-120.1389722,39.24147222,K227AW-FM  93.3 MHz.,"TRUCKEE,  CA"
-120.1388889,39.24138889,K211EH-FM  90.1 MHz.,"TRUCKEE,  CA"
-120.1388889,39.24138889,KTKE-FM  101.5 MHz,"TRUCKEE,  CA"
-120.1388889,39.24138889,K286AN-FM  105.1 MHz,"TRUCKEE,  CA"
-120.1147222,48.3175,K236AE-FM  95.1 MHz.,"TWISP,  WA"
-120.1147222,48.3175,K276CT-FM  103.1 MHz,"TWISP,  WA"
-120.1147222,48.3175,K220CS-FM  91.9 MHz.,"TWISP,  WA"
